Generation,Makespan,Robustness
0,58,32.21538199215276
1,58,32.21538199215276
2,58,32.21538199215276
3,58,32.21538199215276
4,58,32.21538199215276
5,58,32.21538199215276
6,58,32.21538199215276
7,58,32.21538199215276
8,58,32.21538199215276
9,58,32.21538199215276
10,58,32.21538199215276
11,58,32.21538199215276
12,58,32.21538199215276
13,58,32.21538199215276
14,58,32.21538199215276
15,58,32.21538199215276
16,58,32.21538199215276
17,58,32.21538199215276
18,58,32.21538199215276
19,58,32.21538199215276
20,58,32.21538199215276
21,58,32.21538199215276
22,58,32.21538199215276
23,58,32.21538199215276
24,58,32.21538199215276
25,58,32.21538199215276
26,58,32.21538199215276
27,58,32.21538199215276
28,58,32.21538199215276
29,58,32.21538199215276
30,58,32.21538199215276
31,58,32.21538199215276
32,58,32.21538199215276
33,58,32.21538199215276
34,58,32.21538199215276
35,58,32.21538199215276
36,58,32.21538199215276
37,58,32.21538199215276
38,58,32.21538199215276
39,58,32.21538199215276
40,58,32.21538199215276
41,58,32.21538199215276
42,58,32.21538199215276
43,58,32.21538199215276
44,58,32.21538199215276
45,58,32.21538199215276
46,58,32.21538199215276
47,58,32.21538199215276
48,58,32.21538199215276
49,58,32.21538199215276
50,58,32.21538199215276
51,58,32.21538199215276
52,58,32.21538199215276
53,58,32.21538199215276
54,58,32.21538199215276
55,58,32.21538199215276
56,58,32.21538199215276
57,58,32.21538199215276
58,58,32.21538199215276
59,58,32.21538199215276
60,58,32.21538199215276
61,58,32.21538199215276
62,58,32.21538199215276
63,58,32.21538199215276
64,58,32.21538199215276
65,58,32.21538199215276
66,58,32.21538199215276
67,58,32.21538199215276
68,58,32.21538199215276
69,58,32.21538199215276
70,58,32.21538199215276
71,58,32.21538199215276
72,58,32.21538199215276
73,58,32.21538199215276
74,58,32.21538199215276
75,58,32.21538199215276
76,58,32.21538199215276
77,58,32.21538199215276
78,58,32.21538199215276
79,58,32.21538199215276
80,58,32.21538199215276
81,58,32.21538199215276
82,58,32.21538199215276
83,58,32.21538199215276
84,58,32.21538199215276
85,58,32.21538199215276
86,58,32.21538199215276
87,58,32.21538199215276
88,58,32.21538199215276
89,58,32.21538199215276
90,58,32.21538199215276
91,58,32.21538199215276
92,58,32.21538199215276
93,58,32.21538199215276
94,58,32.21538199215276
95,58,32.21538199215276
96,58,32.21538199215276
97,58,32.21538199215276
98,58,32.21538199215276
99,58,32.21538199215276
