Generation,Makespan,Robustness
0,48,26.30204402607844
1,48,26.30204402607844
2,48,26.30204402607844
3,48,26.30204402607844
4,48,26.30204402607844
5,48,26.30204402607844
6,48,26.30204402607844
7,48,26.30204402607844
8,48,26.30204402607844
9,48,26.30204402607844
10,48,26.30204402607844
11,48,26.30204402607844
12,48,26.30204402607844
13,48,26.30204402607844
14,48,26.30204402607844
15,48,26.30204402607844
16,48,26.30204402607844
17,48,26.30204402607844
18,48,26.30204402607844
19,48,26.30204402607844
20,48,26.30204402607844
21,48,26.30204402607844
22,48,26.30204402607844
23,48,26.30204402607844
24,48,26.30204402607844
25,48,26.30204402607844
26,48,26.30204402607844
27,48,26.30204402607844
28,48,26.30204402607844
29,48,26.30204402607844
30,48,26.30204402607844
31,48,26.30204402607844
32,48,26.30204402607844
33,48,26.30204402607844
34,48,26.30204402607844
35,48,26.30204402607844
36,48,26.30204402607844
37,48,26.30204402607844
38,48,26.30204402607844
39,48,26.30204402607844
40,48,26.30204402607844
41,48,26.30204402607844
42,48,26.30204402607844
43,48,26.30204402607844
44,48,26.30204402607844
45,48,26.30204402607844
46,48,26.30204402607844
47,48,26.30204402607844
48,48,26.30204402607844
49,48,26.30204402607844
50,48,26.30204402607844
51,48,26.30204402607844
52,48,26.30204402607844
53,48,26.30204402607844
54,48,26.30204402607844
55,48,26.30204402607844
56,48,26.30204402607844
57,48,26.30204402607844
58,48,26.30204402607844
59,48,26.30204402607844
60,48,26.30204402607844
61,48,26.30204402607844
62,48,26.30204402607844
63,48,26.30204402607844
64,48,26.30204402607844
65,48,26.30204402607844
66,48,26.30204402607844
67,48,26.30204402607844
68,48,26.30204402607844
69,48,26.30204402607844
70,48,26.30204402607844
71,48,26.30204402607844
72,48,26.30204402607844
73,48,26.30204402607844
74,48,26.30204402607844
75,48,26.30204402607844
76,48,26.30204402607844
77,48,26.30204402607844
78,48,26.30204402607844
79,48,26.30204402607844
80,48,26.30204402607844
81,48,26.30204402607844
82,48,26.30204402607844
83,48,26.30204402607844
84,48,26.30204402607844
85,48,26.30204402607844
86,48,26.30204402607844
87,48,26.30204402607844
88,48,26.30204402607844
89,48,26.30204402607844
90,48,26.30204402607844
91,48,26.30204402607844
92,48,26.30204402607844
93,48,26.30204402607844
94,48,26.30204402607844
95,48,26.30204402607844
96,48,26.30204402607844
97,48,26.30204402607844
98,48,26.30204402607844
99,48,26.30204402607844
