Generation,Makespan,Robustness
0,39,24.08568623440575
1,39,25.23186288974129
2,39,27.26934840265859
3,39,27.281110271031125
4,39,29.082758944162574
5,39,29.082758944162574
6,39,29.082758944162574
7,39,29.082758944162574
8,39,29.082758944162574
9,39,29.082758944162574
10,39,29.082758944162574
11,39,29.082758944162574
12,39,29.082758944162574
13,39,29.082758944162574
14,39,29.082758944162574
15,39,29.082758944162574
16,39,29.082758944162574
17,39,29.082758944162574
18,39,29.082758944162574
19,39,29.082758944162574
20,39,29.082758944162574
21,39,29.082758944162574
22,39,29.082758944162574
23,39,29.082758944162574
24,39,29.082758944162574
25,39,29.082758944162574
26,39,29.082758944162574
27,39,29.082758944162574
28,39,29.082758944162574
29,39,29.082758944162574
30,39,29.082758944162574
31,39,29.082758944162574
32,39,29.082758944162574
33,39,29.082758944162574
34,39,29.082758944162574
35,39,29.082758944162574
36,39,29.082758944162574
37,39,29.082758944162574
38,39,29.082758944162574
39,39,29.082758944162574
40,39,29.082758944162574
41,39,29.082758944162574
42,39,29.082758944162574
43,39,29.082758944162574
44,39,29.082758944162574
45,39,29.082758944162574
46,39,29.082758944162574
47,39,29.082758944162574
48,39,29.082758944162574
49,39,29.082758944162574
50,39,29.082758944162574
51,39,29.082758944162574
52,39,29.082758944162574
53,39,29.082758944162574
54,39,29.082758944162574
55,39,29.082758944162574
56,39,29.082758944162574
57,39,29.082758944162574
58,39,29.082758944162574
59,39,29.082758944162574
60,39,29.082758944162574
61,39,29.082758944162574
62,39,29.082758944162574
63,39,29.082758944162574
64,39,29.082758944162574
65,39,29.082758944162574
66,39,29.082758944162574
67,39,29.082758944162574
68,39,29.082758944162574
69,39,29.082758944162574
70,39,29.082758944162574
71,39,29.082758944162574
72,39,29.082758944162574
73,39,29.082758944162574
74,39,29.082758944162574
75,39,29.082758944162574
76,39,29.082758944162574
77,39,29.082758944162574
78,39,29.082758944162574
79,39,29.082758944162574
80,39,29.082758944162574
81,39,29.082758944162574
82,39,29.082758944162574
83,39,29.082758944162574
84,39,29.082758944162574
85,39,29.082758944162574
86,39,29.082758944162574
87,39,29.082758944162574
88,39,29.082758944162574
89,39,29.082758944162574
90,39,29.082758944162574
91,39,29.082758944162574
92,39,29.082758944162574
93,39,29.082758944162574
94,39,29.082758944162574
95,39,29.082758944162574
96,39,29.082758944162574
97,39,29.082758944162574
98,39,29.082758944162574
99,39,29.082758944162574
