Generation,Makespan,Robustness
0,57,22.989030320463183
1,57,22.989030320463183
2,57,22.989030320463183
3,57,22.989030320463183
4,57,22.989030320463183
5,57,22.989030320463183
6,57,22.989030320463183
7,57,22.989030320463183
8,57,22.989030320463183
9,57,22.989030320463183
10,57,22.989030320463183
11,57,22.989030320463183
12,57,22.989030320463183
13,57,22.989030320463183
14,57,22.989030320463183
15,57,22.989030320463183
16,57,22.989030320463183
17,57,22.989030320463183
18,57,22.989030320463183
19,57,22.989030320463183
20,57,22.989030320463183
21,57,22.989030320463183
22,57,22.989030320463183
23,57,22.989030320463183
24,57,22.989030320463183
25,57,22.989030320463183
26,57,22.989030320463183
27,57,22.989030320463183
28,57,22.989030320463183
29,57,22.989030320463183
30,57,22.989030320463183
31,57,22.989030320463183
32,57,22.989030320463183
33,57,22.989030320463183
34,57,22.989030320463183
35,57,22.989030320463183
36,57,22.989030320463183
37,57,22.989030320463183
38,57,22.989030320463183
39,57,22.989030320463183
40,57,22.989030320463183
41,57,22.989030320463183
42,57,22.989030320463183
43,57,22.989030320463183
44,57,22.989030320463183
45,57,22.989030320463183
46,57,22.989030320463183
47,57,22.989030320463183
48,57,22.989030320463183
49,57,22.989030320463183
50,57,22.989030320463183
51,57,22.989030320463183
52,57,22.989030320463183
53,57,22.989030320463183
54,57,22.989030320463183
55,57,22.989030320463183
56,57,22.989030320463183
57,57,22.989030320463183
58,57,22.989030320463183
59,57,22.989030320463183
60,57,22.989030320463183
61,57,22.989030320463183
62,57,22.989030320463183
63,57,22.989030320463183
64,57,22.989030320463183
65,57,22.989030320463183
66,57,22.989030320463183
67,57,22.989030320463183
68,57,22.989030320463183
69,57,22.989030320463183
70,57,22.989030320463183
71,57,22.989030320463183
72,57,22.989030320463183
73,57,22.989030320463183
74,57,22.989030320463183
75,57,22.989030320463183
76,57,22.989030320463183
77,57,22.989030320463183
78,57,22.989030320463183
79,57,22.989030320463183
80,57,22.989030320463183
81,57,22.989030320463183
82,57,22.989030320463183
83,57,22.989030320463183
84,57,22.989030320463183
85,57,22.989030320463183
86,57,22.989030320463183
87,57,22.989030320463183
88,57,22.989030320463183
89,57,22.989030320463183
90,57,22.989030320463183
91,57,22.989030320463183
92,57,22.989030320463183
93,57,22.989030320463183
94,57,22.989030320463183
95,57,22.989030320463183
96,57,22.989030320463183
97,57,22.989030320463183
98,57,22.989030320463183
99,57,22.989030320463183
