Generation,Makespan,Robustness
0,70,84.81687028649257
1,70,92.66222845740316
2,70,92.66222845740316
3,70,95.44846292553234
4,70,95.44846292553234
5,70,95.44846292553234
6,70,95.44846292553234
7,70,95.44846292553234
8,70,95.44846292553234
9,70,95.44846292553234
10,70,95.75867769190039
11,70,95.75867769190039
12,70,95.75867769190039
13,70,95.75867769190039
14,70,95.75867769190039
15,70,95.75867769190039
16,70,95.75867769190039
17,70,95.75867769190039
18,70,95.75867769190039
19,70,96.22282670268388
20,70,96.22282670268388
21,70,98.67345979294505
22,70,98.67345979294505
23,70,100.82714811785034
24,70,100.82714811785034
25,70,102.14212274693796
26,70,102.14212274693796
27,70,102.14212274693796
28,70,102.14212274693796
29,70,102.14212274693796
30,70,102.14212274693796
31,70,102.14212274693796
32,70,102.14212274693796
33,70,102.14212274693796
34,70,102.14212274693796
35,70,102.14212274693796
36,70,102.14212274693796
37,70,102.14212274693796
38,70,102.14212274693796
39,70,102.14212274693796
40,70,102.14212274693796
41,70,102.14212274693796
42,70,102.14212274693796
43,70,102.14212274693796
44,70,102.14212274693796
45,70,102.14212274693796
46,70,102.14212274693796
47,70,102.14212274693796
48,70,102.14212274693796
49,70,102.14212274693796
50,70,102.14212274693796
51,70,102.14212274693796
52,70,102.14212274693796
53,70,102.14212274693796
54,70,102.14212274693796
55,70,102.14212274693796
56,70,102.14212274693796
57,70,102.14212274693796
58,70,102.14212274693796
59,70,102.14212274693796
60,70,102.14212274693796
61,70,102.14212274693796
62,70,102.14212274693796
63,70,102.14212274693796
64,70,102.14212274693796
65,70,102.14212274693796
66,70,102.14212274693796
67,70,102.14212274693796
68,70,102.14212274693796
69,70,102.14212274693796
70,70,102.14212274693796
71,70,102.14212274693796
72,70,102.14212274693796
73,70,102.14212274693796
74,70,102.14212274693796
75,70,102.14212274693796
76,70,102.14212274693796
77,70,102.14212274693796
78,70,102.14212274693796
79,70,102.14212274693796
80,70,102.14212274693796
81,70,102.14212274693796
82,70,102.14212274693796
83,70,102.14212274693796
84,70,102.14212274693796
85,70,102.14212274693796
86,70,102.14212274693796
87,70,102.14212274693796
88,70,102.14212274693796
89,70,102.14212274693796
90,70,102.14212274693796
91,70,102.14212274693796
92,70,102.14212274693796
93,70,102.14212274693796
94,70,102.14212274693796
95,70,102.14212274693796
96,70,102.14212274693796
97,70,102.14212274693796
98,70,102.14212274693796
99,70,102.14212274693796
