Generation,Makespan,Robustness
0,56,34.92040360923557
1,56,36.98800477511486
2,56,36.98800477511486
3,56,36.98800477511486
4,56,36.98800477511486
5,56,36.98800477511486
6,56,36.98800477511486
7,56,36.98800477511486
8,56,36.98800477511486
9,56,36.98800477511486
10,56,36.98800477511486
11,56,36.98800477511486
12,56,36.98800477511486
13,56,36.98800477511486
14,56,36.98800477511486
15,56,36.98800477511486
16,56,36.98800477511486
17,56,36.98800477511486
18,56,36.98800477511486
19,56,36.98800477511486
20,56,36.98800477511486
21,56,36.98800477511486
22,56,36.98800477511486
23,56,36.98800477511486
24,56,36.98800477511486
25,56,36.98800477511486
26,56,36.98800477511486
27,56,36.98800477511486
28,56,36.98800477511486
29,56,36.98800477511486
30,56,36.98800477511486
31,56,36.98800477511486
32,56,36.98800477511486
33,56,36.98800477511486
34,56,36.98800477511486
35,56,36.98800477511486
36,56,36.98800477511486
37,56,36.98800477511486
38,56,36.98800477511486
39,56,36.98800477511486
40,56,36.98800477511486
41,56,36.98800477511486
42,56,36.98800477511486
43,56,36.98800477511486
44,56,36.98800477511486
45,56,36.98800477511486
46,56,36.98800477511486
47,56,36.98800477511486
48,56,36.98800477511486
49,56,36.98800477511486
50,56,36.98800477511486
51,56,36.98800477511486
52,56,36.98800477511486
53,56,36.98800477511486
54,56,36.98800477511486
55,56,36.98800477511486
56,56,36.98800477511486
57,56,36.98800477511486
58,56,36.98800477511486
59,56,36.98800477511486
60,56,36.98800477511486
61,56,36.98800477511486
62,56,36.98800477511486
63,56,36.98800477511486
64,56,36.98800477511486
65,56,36.98800477511486
66,56,36.98800477511486
67,56,36.98800477511486
68,56,36.98800477511486
69,56,36.98800477511486
70,56,36.98800477511486
71,56,36.98800477511486
72,56,36.98800477511486
73,56,36.98800477511486
74,56,36.98800477511486
75,56,36.98800477511486
76,56,36.98800477511486
77,56,36.98800477511486
78,56,36.98800477511486
79,56,36.98800477511486
80,56,36.98800477511486
81,56,36.98800477511486
82,56,36.98800477511486
83,56,36.98800477511486
84,56,36.98800477511486
85,56,36.98800477511486
86,56,36.98800477511486
87,56,36.98800477511486
88,56,36.98800477511486
89,56,36.98800477511486
90,56,36.98800477511486
91,56,36.98800477511486
92,56,36.98800477511486
93,56,36.98800477511486
94,56,36.98800477511486
95,56,36.98800477511486
96,56,36.98800477511486
97,56,36.98800477511486
98,56,36.98800477511486
99,56,36.98800477511486
