Generation,Makespan,Robustness
0,51,47.48707198955796
1,51,47.48707198955796
2,51,47.48707198955796
3,51,47.48707198955796
4,51,47.48707198955796
5,51,52.09648043671405
6,51,52.09648043671405
7,51,52.09648043671405
8,51,52.09648043671405
9,51,53.187584545713065
10,51,53.187584545713065
11,51,53.187584545713065
12,51,53.187584545713065
13,51,53.187584545713065
14,51,53.187584545713065
15,51,53.187584545713065
16,51,53.187584545713065
17,51,53.187584545713065
18,51,53.187584545713065
19,51,53.187584545713065
20,51,53.187584545713065
21,51,53.187584545713065
22,51,53.187584545713065
23,51,53.187584545713065
24,51,53.187584545713065
25,51,53.187584545713065
26,51,53.187584545713065
27,51,53.187584545713065
28,51,53.187584545713065
29,51,53.187584545713065
30,51,53.187584545713065
31,51,53.187584545713065
32,51,53.187584545713065
33,51,53.187584545713065
34,51,53.187584545713065
35,51,53.187584545713065
36,51,53.187584545713065
37,51,53.187584545713065
38,51,53.187584545713065
39,51,53.187584545713065
40,51,53.187584545713065
41,51,53.187584545713065
42,51,53.187584545713065
43,51,53.187584545713065
44,51,53.187584545713065
45,51,53.187584545713065
46,51,53.187584545713065
47,51,53.187584545713065
48,51,53.187584545713065
49,51,53.187584545713065
50,51,53.187584545713065
51,51,53.187584545713065
52,51,53.187584545713065
53,51,53.187584545713065
54,51,53.187584545713065
55,51,53.187584545713065
56,51,53.187584545713065
57,51,53.187584545713065
58,51,53.187584545713065
59,51,53.187584545713065
60,51,53.187584545713065
61,51,53.187584545713065
62,51,53.187584545713065
63,51,53.187584545713065
64,51,53.187584545713065
65,51,53.187584545713065
66,51,53.187584545713065
67,51,53.187584545713065
68,51,53.187584545713065
69,51,53.187584545713065
70,51,53.187584545713065
71,51,53.187584545713065
72,51,53.187584545713065
73,51,53.187584545713065
74,51,53.187584545713065
75,51,53.187584545713065
76,51,53.187584545713065
77,51,53.187584545713065
78,51,53.187584545713065
79,51,53.187584545713065
80,51,53.187584545713065
81,51,53.187584545713065
82,51,53.187584545713065
83,51,53.187584545713065
84,51,53.187584545713065
85,51,53.187584545713065
86,51,53.187584545713065
87,51,53.187584545713065
88,51,53.187584545713065
89,51,53.187584545713065
90,51,53.187584545713065
91,51,53.187584545713065
92,51,53.187584545713065
93,51,53.187584545713065
94,51,53.187584545713065
95,51,53.187584545713065
96,51,53.187584545713065
97,51,53.187584545713065
98,51,53.187584545713065
99,51,53.187584545713065
