Generation,Makespan,Robustness
0,56,24.106288124288618
1,56,24.106288124288618
2,56,24.106288124288618
3,56,24.106288124288618
4,56,24.106288124288618
5,56,24.106288124288618
6,56,24.106288124288618
7,56,24.106288124288618
8,56,24.106288124288618
9,56,24.106288124288618
10,56,24.106288124288618
11,56,24.106288124288618
12,56,24.106288124288618
13,56,24.106288124288618
14,56,24.106288124288618
15,56,24.106288124288618
16,56,24.106288124288618
17,56,24.106288124288618
18,56,24.106288124288618
19,56,24.106288124288618
20,56,24.106288124288618
21,56,24.106288124288618
22,56,24.106288124288618
23,56,24.106288124288618
24,56,24.106288124288618
25,56,24.106288124288618
26,56,24.106288124288618
27,56,24.106288124288618
28,56,24.106288124288618
29,56,24.106288124288618
30,56,24.106288124288618
31,56,24.106288124288618
32,56,24.106288124288618
33,56,24.106288124288618
34,56,24.106288124288618
35,56,24.106288124288618
36,56,24.106288124288618
37,56,24.106288124288618
38,56,24.106288124288618
39,56,24.106288124288618
40,56,24.106288124288618
41,56,24.106288124288618
42,56,24.106288124288618
43,56,24.106288124288618
44,56,24.106288124288618
45,56,24.106288124288618
46,56,24.106288124288618
47,56,24.106288124288618
48,56,24.106288124288618
49,56,24.106288124288618
50,56,24.106288124288618
51,56,24.106288124288618
52,56,24.106288124288618
53,56,24.106288124288618
54,56,24.106288124288618
55,56,24.106288124288618
56,56,24.106288124288618
57,56,24.106288124288618
58,56,24.106288124288618
59,56,24.106288124288618
60,56,24.106288124288618
61,56,24.106288124288618
62,56,24.106288124288618
63,56,24.106288124288618
64,56,24.106288124288618
65,56,24.106288124288618
66,56,24.106288124288618
67,56,24.106288124288618
68,56,24.106288124288618
69,56,24.106288124288618
70,56,24.106288124288618
71,56,24.106288124288618
72,56,24.106288124288618
73,56,24.106288124288618
74,56,24.106288124288618
75,56,24.106288124288618
76,56,24.106288124288618
77,56,24.106288124288618
78,56,24.106288124288618
79,56,24.106288124288618
80,56,24.106288124288618
81,56,24.106288124288618
82,56,24.106288124288618
83,56,24.106288124288618
84,56,24.106288124288618
85,56,24.106288124288618
86,56,24.106288124288618
87,56,24.106288124288618
88,56,24.106288124288618
89,56,24.106288124288618
90,56,24.106288124288618
91,56,24.106288124288618
92,56,24.106288124288618
93,56,24.106288124288618
94,56,24.106288124288618
95,56,24.106288124288618
96,56,24.106288124288618
97,56,24.106288124288618
98,56,24.106288124288618
99,56,24.106288124288618
