Generation,Makespan,Robustness
0,87,82.86186324116667
1,86,92.49855703596894
2,86,92.49855703596894
3,86,92.49855703596894
4,85,92.49855703596894
5,85,92.49855703596894
6,85,92.49855703596894
7,85,92.49855703596894
8,85,97.56876295737162
9,85,97.56876295737162
10,85,97.56876295737162
11,85,97.56876295737162
12,85,97.56876295737162
13,85,98.18536815059247
14,84,107.53095628673937
15,84,107.53095628673937
16,84,107.53095628673937
17,84,107.53095628673937
18,84,107.53095628673937
19,84,107.53095628673937
20,84,107.53095628673937
21,84,107.53095628673937
22,84,107.53095628673937
23,84,107.53095628673937
24,84,107.53095628673937
25,84,107.53095628673937
26,84,107.53095628673937
27,84,107.53095628673937
28,84,107.53095628673937
29,84,107.53095628673937
30,84,107.53095628673937
31,84,107.53095628673937
32,84,107.53095628673937
33,84,107.53095628673937
34,84,107.53095628673937
35,84,108.85674328625939
36,84,108.85674328625939
37,84,108.85674328625939
38,84,108.85674328625939
39,84,109.54155158192731
40,84,109.54155158192731
41,84,109.54155158192731
42,84,109.54155158192731
43,84,109.54155158192731
44,84,109.54155158192731
45,84,112.46589490073772
46,84,112.46589490073772
47,84,112.46589490073772
48,84,112.46589490073772
49,84,112.46589490073772
50,84,112.46589490073772
51,84,112.46589490073772
52,84,112.46589490073772
53,84,112.46589490073772
54,84,112.46589490073772
55,84,112.46589490073772
56,84,112.46589490073772
57,84,112.46589490073772
58,84,112.46589490073772
59,84,112.46589490073772
60,84,112.46589490073772
61,84,112.46589490073772
62,84,112.46589490073772
63,84,112.46589490073772
64,84,112.46589490073772
65,84,112.46589490073772
66,84,112.46589490073772
67,84,112.46589490073772
68,84,112.46589490073772
69,84,112.46589490073772
70,84,112.46589490073772
71,84,114.06245465938946
72,84,114.06245465938946
73,84,114.06245465938946
74,84,114.84528776308757
75,84,114.84528776308757
76,84,114.84528776308757
77,84,114.84528776308757
78,84,114.84528776308757
79,84,114.84528776308757
80,84,114.84528776308757
81,84,114.84528776308757
82,84,114.84528776308757
83,84,114.84528776308757
84,84,114.84528776308757
85,84,116.77103493718639
86,84,116.77103493718639
87,84,116.77103493718639
88,84,116.77103493718639
89,84,116.77103493718639
90,84,116.77103493718639
91,84,116.77103493718639
92,84,116.77103493718639
93,84,116.77103493718639
94,84,116.77103493718639
95,84,116.77103493718639
96,84,116.77103493718639
97,84,116.77103493718639
98,84,116.77103493718639
99,84,116.77103493718639
