Generation,Makespan,Robustness
0,58,31.257814112649914
1,58,33.68381085644774
2,58,33.68381085644774
3,57,34.503675256601255
4,57,34.67190269090824
5,56,40.7410455615326
6,56,40.7410455615326
7,56,40.7410455615326
8,56,43.77324205166877
9,56,43.77324205166877
10,56,43.77324205166877
11,56,43.77324205166877
12,56,43.77324205166877
13,56,43.77324205166877
14,56,43.77324205166877
15,56,43.77324205166877
16,56,44.87149848212178
17,56,44.87149848212178
18,56,44.87149848212178
19,56,44.87149848212178
20,56,44.87149848212178
21,56,44.87149848212178
22,56,44.87149848212178
23,56,44.87149848212178
24,56,44.87149848212178
25,56,44.87149848212178
26,56,46.00629860711399
27,56,46.00629860711399
28,56,46.00629860711399
29,56,46.00629860711399
30,56,46.00629860711399
31,56,46.00629860711399
32,56,46.00629860711399
33,56,46.00629860711399
34,56,46.00629860711399
35,56,46.00629860711399
36,56,46.00629860711399
37,56,46.00629860711399
38,56,46.00629860711399
39,56,46.00629860711399
40,56,46.00629860711399
41,56,46.00629860711399
42,56,46.00629860711399
43,56,46.00629860711399
44,56,46.00629860711399
45,56,46.00629860711399
46,56,46.00629860711399
47,56,46.00629860711399
48,56,46.00629860711399
49,56,46.00629860711399
50,56,46.00629860711399
51,56,46.00629860711399
52,56,46.00629860711399
53,56,46.00629860711399
54,56,46.00629860711399
55,56,46.00629860711399
56,56,46.00629860711399
57,56,46.00629860711399
58,56,46.00629860711399
59,56,46.00629860711399
60,56,46.00629860711399
61,56,46.00629860711399
62,56,46.00629860711399
63,56,46.00629860711399
64,56,46.00629860711399
65,56,46.00629860711399
66,56,46.00629860711399
67,56,46.00629860711399
68,56,46.00629860711399
69,56,46.00629860711399
70,56,46.00629860711399
71,56,46.00629860711399
72,56,46.00629860711399
73,56,46.00629860711399
74,56,46.00629860711399
75,56,46.00629860711399
76,56,46.00629860711399
77,56,46.00629860711399
78,56,46.00629860711399
79,56,46.00629860711399
80,56,46.00629860711399
81,56,46.00629860711399
82,56,46.00629860711399
83,56,46.00629860711399
84,56,46.00629860711399
85,56,46.00629860711399
86,56,46.00629860711399
87,56,46.00629860711399
88,56,46.00629860711399
89,56,46.00629860711399
90,56,46.00629860711399
91,56,46.00629860711399
92,56,46.00629860711399
93,56,46.00629860711399
94,56,46.00629860711399
95,56,46.00629860711399
96,56,46.00629860711399
97,56,46.00629860711399
98,56,46.00629860711399
99,56,46.00629860711399
