Generation,Makespan,Robustness
0,49,23.922453674295006
1,49,24.31246087221072
2,49,27.423830128224
3,49,27.423830128224
4,49,27.423830128224
5,49,27.874956047669
6,49,27.874956047669
7,49,27.874956047669
8,49,27.874956047669
9,49,27.874956047669
10,49,27.874956047669
11,49,27.874956047669
12,49,27.874956047669
13,49,27.874956047669
14,49,27.874956047669
15,49,27.874956047669
16,49,27.874956047669
17,49,27.874956047669
18,49,27.874956047669
19,49,27.874956047669
20,49,27.874956047669
21,49,27.874956047669
22,49,27.874956047669
23,49,27.874956047669
24,49,27.874956047669
25,49,27.874956047669
26,49,27.874956047669
27,49,27.874956047669
28,49,27.874956047669
29,49,27.874956047669
30,49,27.874956047669
31,49,27.874956047669
32,49,27.874956047669
33,49,27.874956047669
34,49,27.874956047669
35,49,27.874956047669
36,49,27.874956047669
37,49,27.874956047669
38,49,27.875250691185332
39,49,27.875250691185332
40,49,27.875250691185332
41,49,27.875250691185332
42,49,27.875250691185332
43,49,27.875250691185332
44,49,28.760124671739835
45,49,28.760124671739835
46,49,28.760124671739835
47,49,28.760124671739835
48,49,28.760124671739835
49,49,28.760124671739835
50,49,28.760124671739835
51,49,28.760124671739835
52,49,28.760124671739835
53,49,28.760124671739835
54,49,28.760124671739835
55,49,28.760124671739835
56,49,28.760124671739835
57,49,28.760124671739835
58,49,28.760124671739835
59,49,28.760124671739835
60,49,28.760124671739835
61,49,28.760124671739835
62,49,28.760124671739835
63,49,28.760124671739835
64,49,28.760124671739835
65,49,28.760124671739835
66,49,28.760124671739835
67,49,28.760124671739835
68,49,28.760124671739835
69,49,28.760124671739835
70,49,28.760124671739835
71,49,28.760124671739835
72,49,28.760124671739835
73,49,28.760124671739835
74,49,28.760124671739835
75,49,28.760124671739835
76,49,28.760124671739835
77,49,28.760124671739835
78,49,28.760124671739835
79,49,28.760124671739835
80,49,28.760124671739835
81,49,28.760124671739835
82,49,28.760124671739835
83,49,28.760124671739835
84,49,28.760124671739835
85,49,28.760124671739835
86,49,28.760124671739835
87,49,28.760124671739835
88,49,28.760124671739835
89,49,28.760124671739835
90,49,28.760124671739835
91,49,28.760124671739835
92,49,28.760124671739835
93,49,28.760124671739835
94,49,28.760124671739835
95,49,28.760124671739835
96,49,28.760124671739835
97,49,28.760124671739835
98,49,28.760124671739835
99,49,28.760124671739835
