Generation,Makespan,Robustness
0,53,22.78091222315747
1,53,22.78091222315747
2,53,22.78091222315747
3,53,22.78091222315747
4,53,22.78091222315747
5,53,22.78091222315747
6,53,22.78091222315747
7,53,22.78091222315747
8,53,22.78091222315747
9,53,22.78091222315747
10,53,22.78091222315747
11,53,22.78091222315747
12,53,22.78091222315747
13,53,22.78091222315747
14,53,22.78091222315747
15,53,22.78091222315747
16,53,22.78091222315747
17,53,22.78091222315747
18,53,22.78091222315747
19,53,22.78091222315747
20,53,22.78091222315747
21,53,22.78091222315747
22,53,22.78091222315747
23,53,22.78091222315747
24,53,22.78091222315747
25,53,22.78091222315747
26,53,22.78091222315747
27,53,22.78091222315747
28,53,22.78091222315747
29,53,22.78091222315747
30,53,22.78091222315747
31,53,22.78091222315747
32,53,22.78091222315747
33,53,22.78091222315747
34,53,22.78091222315747
35,53,22.78091222315747
36,53,22.78091222315747
37,53,22.78091222315747
38,53,22.78091222315747
39,53,22.78091222315747
40,53,22.78091222315747
41,53,22.78091222315747
42,53,22.78091222315747
43,53,22.78091222315747
44,53,22.78091222315747
45,53,22.78091222315747
46,53,22.78091222315747
47,53,22.78091222315747
48,53,22.78091222315747
49,53,22.78091222315747
50,53,22.78091222315747
51,53,22.78091222315747
52,53,22.78091222315747
53,53,22.78091222315747
54,53,22.78091222315747
55,53,22.78091222315747
56,53,22.78091222315747
57,53,22.78091222315747
58,53,22.78091222315747
59,53,22.78091222315747
60,53,22.78091222315747
61,53,22.78091222315747
62,53,22.78091222315747
63,53,22.78091222315747
64,53,22.78091222315747
65,53,22.78091222315747
66,53,22.78091222315747
67,53,22.78091222315747
68,53,22.78091222315747
69,53,22.78091222315747
70,53,22.78091222315747
71,53,22.78091222315747
72,53,22.78091222315747
73,53,22.78091222315747
74,53,22.78091222315747
75,53,22.78091222315747
76,53,22.78091222315747
77,53,22.78091222315747
78,53,22.78091222315747
79,53,22.78091222315747
80,53,22.78091222315747
81,53,22.78091222315747
82,53,22.78091222315747
83,53,22.78091222315747
84,53,22.78091222315747
85,53,22.78091222315747
86,53,22.78091222315747
87,53,22.78091222315747
88,53,22.78091222315747
89,53,22.78091222315747
90,53,22.78091222315747
91,53,22.78091222315747
92,53,22.78091222315747
93,53,22.78091222315747
94,53,22.78091222315747
95,53,22.78091222315747
96,53,22.78091222315747
97,53,22.78091222315747
98,53,22.78091222315747
99,53,22.78091222315747
