Generation,Makespan,Robustness
0,50,26.906112353554594
1,50,26.906112353554594
2,50,26.906112353554594
3,50,26.906112353554594
4,50,26.906112353554594
5,50,26.906112353554594
6,50,26.906112353554594
7,50,26.906112353554594
8,50,26.906112353554594
9,50,26.906112353554594
10,50,26.906112353554594
11,50,26.906112353554594
12,50,26.906112353554594
13,50,26.906112353554594
14,50,26.906112353554594
15,50,26.906112353554594
16,50,26.906112353554594
17,50,26.906112353554594
18,50,26.906112353554594
19,50,26.906112353554594
20,50,26.906112353554594
21,50,26.906112353554594
22,50,26.906112353554594
23,50,26.906112353554594
24,50,26.906112353554594
25,50,26.906112353554594
26,50,26.906112353554594
27,50,26.906112353554594
28,50,26.906112353554594
29,50,26.906112353554594
30,50,26.906112353554594
31,50,26.906112353554594
32,50,26.906112353554594
33,50,26.906112353554594
34,50,26.906112353554594
35,50,26.906112353554594
36,50,26.906112353554594
37,50,26.906112353554594
38,50,26.906112353554594
39,50,26.906112353554594
40,50,26.906112353554594
41,50,26.906112353554594
42,50,26.906112353554594
43,50,26.906112353554594
44,50,26.906112353554594
45,50,26.906112353554594
46,50,26.906112353554594
47,50,26.906112353554594
48,50,26.906112353554594
49,50,26.906112353554594
50,50,26.906112353554594
51,50,26.906112353554594
52,50,26.906112353554594
53,50,26.906112353554594
54,50,26.906112353554594
55,50,26.906112353554594
56,50,26.906112353554594
57,50,26.906112353554594
58,50,26.906112353554594
59,50,26.906112353554594
60,50,26.906112353554594
61,50,26.906112353554594
62,50,26.906112353554594
63,50,26.906112353554594
64,50,26.906112353554594
65,50,26.906112353554594
66,50,26.906112353554594
67,50,26.906112353554594
68,50,26.906112353554594
69,50,26.906112353554594
70,50,26.906112353554594
71,50,26.906112353554594
72,50,26.906112353554594
73,50,26.906112353554594
74,50,26.906112353554594
75,50,26.906112353554594
76,50,26.906112353554594
77,50,26.906112353554594
78,50,26.906112353554594
79,50,26.906112353554594
80,50,26.906112353554594
81,50,26.906112353554594
82,50,26.906112353554594
83,50,26.906112353554594
84,50,26.906112353554594
85,50,26.906112353554594
86,50,26.906112353554594
87,50,26.906112353554594
88,50,26.906112353554594
89,50,26.906112353554594
90,50,26.906112353554594
91,50,26.906112353554594
92,50,26.906112353554594
93,50,26.906112353554594
94,50,26.906112353554594
95,50,26.906112353554594
96,50,26.906112353554594
97,50,26.906112353554594
98,50,26.906112353554594
99,50,26.906112353554594
