Generation,Makespan,Robustness
0,48,36.87236727673832
1,47,36.87236727673832
2,47,40.059677217052055
3,47,41.477412896039375
4,47,41.477412896039375
5,47,41.477412896039375
6,47,41.87842645255679
7,47,41.87842645255679
8,47,41.87842645255679
9,47,41.87842645255679
10,47,42.20957775251647
11,47,42.20957775251647
12,47,42.20957775251647
13,47,42.20957775251647
14,47,42.20957775251647
15,47,42.20957775251647
16,47,42.20957775251647
17,47,42.20957775251647
18,47,42.20957775251647
19,47,42.20957775251647
20,47,42.20957775251647
21,47,42.20957775251647
22,47,42.20957775251647
23,47,42.20957775251647
24,47,42.20957775251647
25,47,42.20957775251647
26,47,42.20957775251647
27,47,42.20957775251647
28,47,42.20957775251647
29,47,42.20957775251647
30,47,42.20957775251647
31,47,42.20957775251647
32,47,42.20957775251647
33,47,42.20957775251647
34,47,42.20957775251647
35,47,42.20957775251647
36,47,42.20957775251647
37,47,42.20957775251647
38,47,42.20957775251647
39,47,42.20957775251647
40,47,42.20957775251647
41,47,42.20957775251647
42,47,42.87841959557694
43,47,42.87841959557694
44,47,42.87841959557694
45,47,42.87841959557694
46,47,42.87841959557694
47,47,42.87841959557694
48,47,42.87841959557694
49,47,42.87841959557694
50,47,42.87841959557694
51,47,42.87841959557694
52,47,42.87841959557694
53,47,42.87841959557694
54,47,42.87841959557694
55,47,42.87841959557694
56,47,42.87841959557694
57,47,42.87841959557694
58,47,42.87841959557694
59,47,42.87841959557694
60,47,42.87841959557694
61,47,42.87841959557694
62,47,42.87841959557694
63,47,42.87841959557694
64,47,42.87841959557694
65,47,42.87841959557694
66,47,42.87841959557694
67,47,42.87841959557694
68,47,42.87841959557694
69,47,42.87841959557694
70,47,42.87841959557694
71,47,42.87841959557694
72,47,42.87841959557694
73,47,42.87841959557694
74,47,42.87841959557694
75,47,42.87841959557694
76,47,42.87841959557694
77,47,42.87841959557694
78,47,42.87841959557694
79,47,42.87841959557694
80,47,42.87841959557694
81,47,42.87841959557694
82,47,42.87841959557694
83,47,42.87841959557694
84,47,42.87841959557694
85,47,42.87841959557694
86,47,42.87841959557694
87,47,42.87841959557694
88,47,42.87841959557694
89,47,42.87841959557694
90,47,42.87841959557694
91,47,42.87841959557694
92,47,42.87841959557694
93,47,42.87841959557694
94,47,42.87841959557694
95,47,42.87841959557694
96,47,42.87841959557694
97,47,42.87841959557694
98,47,42.87841959557694
99,47,44.93673801449957
