Generation,Makespan,Robustness
0,88,29.989752052692364
1,87,30.633425177656726
2,87,33.43347040666687
3,84,33.452224523382924
4,84,33.452224523382924
5,84,33.452224523382924
6,84,33.452224523382924
7,84,33.452224523382924
8,84,33.452224523382924
9,84,33.54160859477663
10,84,33.54160859477663
11,84,33.54160859477663
12,84,33.74571765699693
13,84,33.85385584510669
14,84,33.85385584510669
15,84,33.85385584510669
16,84,33.85385584510669
17,84,33.85385584510669
18,84,33.85385584510669
19,84,34.304517358402244
20,84,34.304517358402244
21,84,34.304517358402244
22,84,34.304517358402244
23,84,34.304517358402244
24,84,34.304517358402244
25,84,34.304517358402244
26,84,34.304517358402244
27,84,34.304517358402244
28,84,34.304517358402244
29,84,34.304517358402244
30,84,34.304517358402244
31,84,34.304517358402244
32,84,34.304517358402244
33,84,34.304517358402244
34,84,34.304517358402244
35,84,34.304517358402244
36,84,34.304517358402244
37,84,34.304517358402244
38,83,34.304517358402244
39,83,34.304517358402244
40,83,34.304517358402244
41,83,34.304517358402244
42,83,34.304517358402244
43,83,34.304517358402244
44,83,34.304517358402244
45,83,34.304517358402244
46,83,34.304517358402244
47,83,34.304517358402244
48,83,34.304517358402244
49,83,34.304517358402244
50,83,34.304517358402244
51,83,34.304517358402244
52,83,34.304517358402244
53,83,34.304517358402244
54,83,34.304517358402244
55,83,34.304517358402244
56,83,34.304517358402244
57,83,34.304517358402244
58,83,34.304517358402244
59,83,34.304517358402244
60,83,34.881967526183125
61,83,34.881967526183125
62,83,35.190684924416644
63,83,38.143737107644895
64,83,38.143737107644895
65,83,40.15730828444529
66,83,40.15730828444529
67,83,40.15730828444529
68,83,40.15730828444529
69,83,40.15730828444529
70,83,40.15730828444529
71,83,40.15730828444529
72,83,40.15730828444529
73,83,40.15730828444529
74,83,40.15730828444529
75,83,40.15730828444529
76,83,40.15730828444529
77,83,40.15730828444529
78,83,40.15730828444529
79,83,40.15730828444529
80,82,40.15730828444529
81,82,40.15730828444529
82,82,40.15730828444529
83,82,40.15730828444529
84,82,40.15730828444529
85,82,40.15730828444529
86,82,40.15730828444529
87,82,40.15730828444529
88,82,40.15730828444529
89,82,40.15730828444529
90,82,40.15730828444529
91,82,40.15730828444529
92,82,40.15730828444529
93,82,41.08356751477346
94,82,41.636255605957025
95,82,41.636255605957025
96,82,41.636255605957025
97,82,41.636255605957025
98,82,47.387826231710015
99,82,47.387826231710015
