Generation,Makespan,Robustness
0,97,132.73117616841867
1,97,132.73117616841867
2,97,132.73117616841867
3,97,132.73117616841867
4,97,135.55567328560656
5,97,136.3025012129726
6,97,136.3025012129726
7,97,136.3025012129726
8,97,136.3025012129726
9,97,136.3025012129726
10,97,136.3025012129726
11,97,136.3025012129726
12,97,136.3025012129726
13,97,136.3025012129726
14,97,136.3025012129726
15,97,136.3025012129726
16,97,136.3025012129726
17,97,136.3025012129726
18,97,136.3025012129726
19,97,136.3025012129726
20,97,136.3025012129726
21,97,136.3025012129726
22,97,136.3025012129726
23,97,136.3025012129726
24,97,136.3025012129726
25,97,136.3025012129726
26,97,136.3025012129726
27,97,136.3025012129726
28,97,136.3025012129726
29,97,136.3025012129726
30,97,136.3025012129726
31,97,136.3025012129726
32,97,136.3025012129726
33,97,136.3025012129726
34,97,136.3025012129726
35,97,136.3025012129726
36,97,136.3025012129726
37,97,136.3025012129726
38,97,136.3025012129726
39,97,136.3025012129726
40,97,136.3025012129726
41,97,136.3025012129726
42,97,136.3025012129726
43,97,136.3025012129726
44,97,136.3025012129726
45,97,136.3025012129726
46,97,136.3025012129726
47,97,136.3025012129726
48,97,136.3025012129726
49,97,136.3025012129726
50,97,136.3025012129726
51,97,136.3025012129726
52,97,136.3025012129726
53,97,136.3025012129726
54,97,136.3025012129726
55,97,136.3025012129726
56,97,136.3025012129726
57,97,136.3025012129726
58,97,136.3025012129726
59,97,136.3025012129726
60,97,136.3025012129726
61,97,136.3025012129726
62,97,136.3025012129726
63,97,136.3025012129726
64,97,136.3025012129726
65,97,136.3025012129726
66,97,136.3025012129726
67,97,136.3025012129726
68,97,136.3025012129726
69,97,136.3025012129726
70,97,136.3025012129726
71,97,136.3025012129726
72,97,136.3025012129726
73,97,136.3025012129726
74,97,136.3025012129726
75,97,136.3025012129726
76,97,136.3025012129726
77,97,136.3025012129726
78,97,136.3025012129726
79,97,136.3025012129726
80,97,136.3025012129726
81,97,136.3025012129726
82,97,136.3025012129726
83,97,136.3025012129726
84,97,136.3025012129726
85,97,136.3025012129726
86,97,136.3025012129726
87,97,136.3025012129726
88,97,136.3025012129726
89,97,136.3025012129726
90,97,136.3025012129726
91,97,136.3025012129726
92,97,136.3025012129726
93,97,136.3025012129726
94,97,136.3025012129726
95,97,136.3025012129726
96,97,136.3025012129726
97,97,136.3025012129726
98,97,136.3025012129726
99,97,136.3025012129726
