Generation,Makespan,Robustness
0,57,22.807357604737398
1,57,22.807357604737398
2,57,22.807357604737398
3,57,22.807357604737398
4,57,22.807357604737398
5,57,22.807357604737398
6,57,22.807357604737398
7,57,22.807357604737398
8,57,22.807357604737398
9,57,22.807357604737398
10,57,22.807357604737398
11,57,22.807357604737398
12,57,22.807357604737398
13,57,22.807357604737398
14,57,22.807357604737398
15,57,22.807357604737398
16,57,22.807357604737398
17,57,22.807357604737398
18,57,22.807357604737398
19,57,22.807357604737398
20,57,22.807357604737398
21,57,22.807357604737398
22,57,22.807357604737398
23,57,22.807357604737398
24,57,22.807357604737398
25,57,22.807357604737398
26,57,22.807357604737398
27,57,22.807357604737398
28,57,22.807357604737398
29,57,22.807357604737398
30,57,22.807357604737398
31,57,22.807357604737398
32,57,22.807357604737398
33,57,22.807357604737398
34,57,22.807357604737398
35,57,22.807357604737398
36,57,22.807357604737398
37,57,22.807357604737398
38,57,22.807357604737398
39,57,22.807357604737398
40,57,22.807357604737398
41,57,22.807357604737398
42,57,22.807357604737398
43,57,22.807357604737398
44,57,22.807357604737398
45,57,22.807357604737398
46,57,22.807357604737398
47,57,22.807357604737398
48,57,22.807357604737398
49,57,22.807357604737398
50,57,22.807357604737398
51,57,22.807357604737398
52,57,22.807357604737398
53,57,22.807357604737398
54,57,22.807357604737398
55,57,22.807357604737398
56,57,22.807357604737398
57,57,22.807357604737398
58,57,22.807357604737398
59,57,22.807357604737398
60,57,22.807357604737398
61,57,22.807357604737398
62,57,22.807357604737398
63,57,22.807357604737398
64,57,22.807357604737398
65,57,22.807357604737398
66,57,22.807357604737398
67,57,22.807357604737398
68,57,22.807357604737398
69,57,22.807357604737398
70,57,22.807357604737398
71,57,22.807357604737398
72,57,22.807357604737398
73,57,22.807357604737398
74,57,22.807357604737398
75,57,22.807357604737398
76,57,22.807357604737398
77,57,22.807357604737398
78,57,22.807357604737398
79,57,22.807357604737398
80,57,22.807357604737398
81,57,22.807357604737398
82,57,22.807357604737398
83,57,22.807357604737398
84,57,22.807357604737398
85,57,22.807357604737398
86,57,22.807357604737398
87,57,22.807357604737398
88,57,22.807357604737398
89,57,22.807357604737398
90,57,22.807357604737398
91,57,22.807357604737398
92,57,22.807357604737398
93,57,22.807357604737398
94,57,22.807357604737398
95,57,22.807357604737398
96,57,22.807357604737398
97,57,22.807357604737398
98,57,22.807357604737398
99,57,22.807357604737398
