Generation,Makespan,Robustness
0,125,86.1779141182284
1,125,86.1779141182284
2,125,86.1779141182284
3,125,86.1779141182284
4,121,86.1779141182284
5,121,94.8744574069219
6,121,94.8744574069219
7,121,94.8744574069219
8,121,94.8744574069219
9,121,94.8744574069219
10,121,94.8744574069219
11,121,94.8744574069219
12,121,94.8744574069219
13,121,94.8744574069219
14,121,94.8744574069219
15,121,94.8744574069219
16,121,94.8744574069219
17,120,94.8744574069219
18,120,94.99918733636706
19,120,94.99918733636706
20,120,94.99918733636706
21,120,94.99918733636706
22,120,95.28335267003158
23,120,95.28335267003158
24,120,95.28335267003158
25,120,95.28335267003158
26,120,95.28335267003158
27,120,95.28335267003158
28,120,95.28335267003158
29,120,95.28335267003158
30,120,95.28335267003158
31,120,95.28335267003158
32,120,96.22217242458085
33,120,96.22217242458085
34,120,96.22217242458085
35,119,96.22217242458085
36,119,96.22217242458085
37,119,96.22217242458085
38,119,96.22217242458085
39,119,96.22217242458085
40,119,96.22217242458085
41,119,96.22217242458085
42,119,96.22217242458085
43,119,96.22217242458085
44,119,96.22217242458085
45,119,96.22217242458085
46,119,98.3710480558228
47,119,98.3710480558228
48,119,98.3710480558228
49,119,98.3710480558228
50,119,98.3710480558228
51,119,98.3710480558228
52,119,98.3710480558228
53,119,98.3710480558228
54,119,98.3710480558228
55,119,98.3710480558228
56,118,98.3710480558228
57,118,98.3710480558228
58,118,98.3710480558228
59,118,98.3710480558228
60,118,98.3710480558228
61,118,98.3710480558228
62,118,99.89682934774794
63,118,99.89682934774794
64,118,99.89682934774794
65,118,99.89682934774794
66,118,99.89682934774794
67,118,99.89682934774794
68,118,99.89682934774794
69,118,100.93785526614546
70,118,100.93785526614546
71,118,100.93785526614546
72,118,100.93785526614546
73,118,100.93785526614546
74,118,100.93785526614546
75,118,100.93785526614546
76,118,100.93785526614546
77,118,100.93785526614546
78,118,100.93785526614546
79,118,100.93785526614546
80,118,100.93785526614546
81,118,100.93785526614546
82,118,100.93785526614546
83,118,100.93785526614546
84,118,100.93785526614546
85,118,100.93785526614546
86,118,100.93785526614546
87,118,100.93785526614546
88,118,100.93785526614546
89,118,100.93785526614546
90,118,100.93785526614546
91,118,100.93785526614546
92,118,100.93785526614546
93,118,100.93785526614546
94,118,101.616056245603
95,118,101.616056245603
96,118,101.616056245603
97,117,101.616056245603
98,117,101.616056245603
99,117,101.616056245603
