Generation,Makespan,Robustness
0,70,63.663357416589434
1,70,63.663357416589434
2,70,63.663357416589434
3,70,63.663357416589434
4,70,63.663357416589434
5,70,63.663357416589434
6,70,63.663357416589434
7,70,63.663357416589434
8,70,63.663357416589434
9,70,63.663357416589434
10,70,63.663357416589434
11,70,63.663357416589434
12,70,63.663357416589434
13,70,63.663357416589434
14,70,63.663357416589434
15,70,63.663357416589434
16,70,63.663357416589434
17,70,63.663357416589434
18,70,63.663357416589434
19,70,63.663357416589434
20,70,63.663357416589434
21,70,63.663357416589434
22,70,63.663357416589434
23,70,63.663357416589434
24,70,63.663357416589434
25,70,63.663357416589434
26,70,63.663357416589434
27,70,63.663357416589434
28,70,63.663357416589434
29,70,63.663357416589434
30,70,63.663357416589434
31,70,63.663357416589434
32,70,63.663357416589434
33,70,63.663357416589434
34,70,63.663357416589434
35,70,63.663357416589434
36,70,63.663357416589434
37,70,63.663357416589434
38,70,63.663357416589434
39,70,63.663357416589434
40,70,63.663357416589434
41,70,63.663357416589434
42,70,63.663357416589434
43,70,63.663357416589434
44,70,63.663357416589434
45,70,63.663357416589434
46,70,63.663357416589434
47,70,63.663357416589434
48,70,63.663357416589434
49,70,63.663357416589434
50,70,63.663357416589434
51,70,63.663357416589434
52,70,63.663357416589434
53,70,63.663357416589434
54,70,63.663357416589434
55,70,63.663357416589434
56,70,63.663357416589434
57,70,63.663357416589434
58,70,63.663357416589434
59,70,63.663357416589434
60,70,63.663357416589434
61,70,63.663357416589434
62,70,63.663357416589434
63,70,63.663357416589434
64,70,63.663357416589434
65,70,63.663357416589434
66,70,63.663357416589434
67,70,63.663357416589434
68,70,63.663357416589434
69,70,63.663357416589434
70,70,63.663357416589434
71,70,63.663357416589434
72,70,63.663357416589434
73,70,63.663357416589434
74,70,63.663357416589434
75,70,63.663357416589434
76,70,63.663357416589434
77,70,63.663357416589434
78,70,63.663357416589434
79,70,63.663357416589434
80,70,63.663357416589434
81,70,63.663357416589434
82,70,63.663357416589434
83,70,63.663357416589434
84,70,63.663357416589434
85,70,63.663357416589434
86,70,63.663357416589434
87,70,63.663357416589434
88,70,63.663357416589434
89,70,63.663357416589434
90,70,63.663357416589434
91,70,63.663357416589434
92,70,63.663357416589434
93,70,63.663357416589434
94,70,63.663357416589434
95,70,63.663357416589434
96,70,63.663357416589434
97,70,63.663357416589434
98,70,63.663357416589434
99,70,63.663357416589434
